Frame Start,Predicted Labels
6432,gaze_on_road/looking_road;hands_using_wheel/only_left
6448,gaze_on_road/looking_road;hands_using_wheel/only_left
6464,gaze_on_road/looking_road;hands_using_wheel/only_left
6480,gaze_on_road/looking_road;talking/talking
6496,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6512,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
6528,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6544,gaze_on_road/looking_road;hands_using_wheel/only_left
6560,gaze_on_road/looking_road;hands_using_wheel/only_left
6576,gaze_on_road/looking_road;hands_using_wheel/only_left
6592,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
6608,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
6624,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
6640,driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
6656,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
6672,driver_actions/safe_drive;driver_actions/talking_to_passenger;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both;talking/talking
6688,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6704,gaze_on_road/looking_road;hands_using_wheel/only_left
6720,gaze_on_road/looking_road;hands_using_wheel/only_left
6736,gaze_on_road/looking_road;hands_using_wheel/only_left
6752,gaze_on_road/looking_road;hands_using_wheel/only_left
6768,driver_actions/talking_to_passenger;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6784,driver_actions/talking_to_passenger;gaze_on_road/not_looking_road;hands_using_wheel/both;hands_using_wheel/only_left
6800,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6816,driver_actions/talking_to_passenger;gaze_on_road/not_looking_road;hands_using_wheel/both
6832,driver_actions/talking_to_passenger;gaze_on_road/not_looking_road
6848,gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6864,gaze_on_road/looking_road;hands_using_wheel/only_left
6880,gaze_on_road/looking_road;hands_using_wheel/only_left
6896,gaze_on_road/looking_road;hands_using_wheel/only_left
6912,gaze_on_road/looking_road;hands_using_wheel/only_left
6928,gaze_on_road/looking_road;hands_using_wheel/only_left
6944,gaze_on_road/looking_road;hands_using_wheel/only_left
6960,gaze_on_road/looking_road;hands_using_wheel/only_left
6976,gaze_on_road/looking_road;hands_using_wheel/only_left
6992,gaze_on_road/looking_road;hands_using_wheel/only_left
7008,gaze_on_road/looking_road;hands_using_wheel/only_left
7024,gaze_on_road/looking_road;hands_using_wheel/only_left
7040,gaze_on_road/looking_road;hands_using_wheel/only_left
7056,gaze_on_road/looking_road
7072,gaze_on_road/looking_road;hands_using_wheel/only_left
7088,gaze_on_road/looking_road;hands_using_wheel/only_left
7104,gaze_on_road/looking_road;hands_using_wheel/only_left
7120,gaze_on_road/looking_road;hands_using_wheel/only_left
7136,gaze_on_road/looking_road;hands_using_wheel/only_left
7152,gaze_on_road/looking_road;hands_using_wheel/only_left
7168,gaze_on_road/looking_road;hands_using_wheel/only_left
7184,gaze_on_road/looking_road;hands_using_wheel/only_left
7200,gaze_on_road/looking_road;hands_using_wheel/only_left
7216,gaze_on_road/looking_road;hands_using_wheel/only_left
7232,gaze_on_road/looking_road;hands_using_wheel/only_left
7248,gaze_on_road/looking_road;hands_using_wheel/only_left
7264,gaze_on_road/looking_road;hands_using_wheel/only_left
7280,gaze_on_road/looking_road;hands_using_wheel/only_left
7296,gaze_on_road/looking_road;hands_using_wheel/only_left
7312,gaze_on_road/looking_road;hands_using_wheel/only_left
7328,gaze_on_road/looking_road;hands_using_wheel/only_left
7344,gaze_on_road/looking_road;hands_using_wheel/only_left
7360,gaze_on_road/looking_road
7376,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
7392,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
7408,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
7424,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
7440,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
7456,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
