Frame Start,Predicted Labels
4384,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4400,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4416,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4432,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4448,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4464,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4480,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4496,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4512,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4528,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4544,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4560,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4576,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
4592,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
4608,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4624,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4640,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
4656,gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4672,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4688,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4704,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4720,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4736,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4752,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4768,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4784,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4800,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4816,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4832,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4848,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4864,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4880,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4896,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4912,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4928,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4944,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4960,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4976,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
4992,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5008,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5024,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5040,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5056,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5072,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5088,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5104,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5120,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5136,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5152,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5168,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5184,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5200,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5216,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5232,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5248,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5264,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5280,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5296,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5312,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5328,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5344,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5360,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5376,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5392,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5408,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5424,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5440,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5456,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5472,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5488,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5504,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5520,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5536,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5552,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5568,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5584,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5600,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5616,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5632,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5648,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5664,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5680,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5696,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5712,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5728,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5744,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5760,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5776,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5792,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5808,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5824,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5840,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5856,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5872,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5888,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5904,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5920,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5936,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5952,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5968,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
5984,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6000,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6016,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6032,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6048,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6064,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6080,driver_actions/phonecall_right;gaze_on_road/looking_road;hands_using_wheel/only_left;talking/talking
6096,driver_actions/reach_side;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6112,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6128,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
6144,driver_actions/change_gear;driver_actions/reach_side;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6160,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6176,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6192,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6208,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6224,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6240,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6256,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left;talking/talking
6272,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6288,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6304,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6320,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6336,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6352,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6368,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6384,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6400,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6416,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
6432,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
6448,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
6464,driver_actions/reach_side;driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6480,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6496,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6512,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6528,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6544,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6560,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6576,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6592,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6608,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6624,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6640,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6656,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6672,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6688,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6704,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6720,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6736,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6752,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6768,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6784,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6800,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6816,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6832,driver_actions/texting_right;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
6848,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6864,driver_actions/texting_right;gaze_on_road/looking_road;hands_using_wheel/only_left
6880,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
6896,driver_actions/change_gear;driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6912,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6928,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6944,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6960,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6976,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
6992,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7008,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7024,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7040,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7056,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7072,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7088,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7104,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7120,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7136,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7152,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7168,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7184,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7200,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7216,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7232,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7248,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7264,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7280,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
7296,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
7312,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
7328,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7344,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7360,driver_actions/change_gear;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7376,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7392,driver_actions/change_gear;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7408,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7424,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
7440,driver_actions/hair_and_makeup;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7456,driver_actions/hair_and_makeup;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7472,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7488,driver_actions/hair_and_makeup;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7504,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7520,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7536,driver_actions/hair_and_makeup;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7552,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7568,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7584,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7600,driver_actions/hair_and_makeup;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7616,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7632,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7648,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
7664,driver_actions/hair_and_makeup;gaze_on_road/looking_road;hands_using_wheel/only_left
7680,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7696,driver_actions/hair_and_makeup;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7712,driver_actions/hair_and_makeup;driver_actions/reach_side;gaze_on_road/not_looking_road;hands_using_wheel/only_left
7728,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
7744,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/only_left
7760,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
7776,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
7792,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;talking/talking
7808,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
7824,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7840,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7856,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7872,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7888,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7904,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7920,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
7936,driver_actions/safe_drive;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/both
7952,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7968,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
7984,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8000,driver_actions/change_gear;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8016,driver_actions/change_gear;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8032,driver_actions/change_gear;driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8048,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
8064,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
8080,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
8096,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
8112,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8128,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8144,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8160,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8176,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8192,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8208,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8224,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8240,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8256,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8272,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8288,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8304,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8320,driver_actions/drinking;driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8336,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8352,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8368,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8384,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8400,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8416,driver_actions/drinking;gaze_on_road/looking_road;hands_using_wheel/only_left
8432,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
8448,driver_actions/reach_side;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hands_using_wheel/only_left
8464,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8480,driver_actions/reach_side;gaze_on_road/looking_road;hands_using_wheel/only_left
8496,driver_actions/reach_side;driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both;hands_using_wheel/only_left
8512,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
8528,driver_actions/safe_drive;gaze_on_road/looking_road;hands_using_wheel/both
8544,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/both;hands_using_wheel/only_left
8560,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8576,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8592,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8608,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8624,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8640,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8656,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8672,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8688,driver_actions/change_gear;gaze_on_road/looking_road;gaze_on_road/not_looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8704,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8720,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8736,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8752,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8768,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
8784,driver_actions/safe_drive;gaze_on_road/looking_road;hand_on_gear/hand_on_gear;hands_using_wheel/only_left
